23071,2004-06-01,主力,14670.00,Henry,2020-03-20 15:32:27.673,NULL
23072,2004-06-02,主力,14225.00,Henry,2020-03-20 15:32:27.690,NULL
23073,2004-06-03,主力,13630.00,Henry,2020-03-20 15:32:27.710,NULL
23074,2004-06-04,主力,13765.00,Henry,2020-03-20 15:32:27.727,NULL
23075,2004-06-07,主力,13870.00,Henry,2020-03-20 15:32:27.740,NULL
23076,2004-06-08,主力,13675.00,Henry,2020-03-20 15:32:27.757,NULL
23077,2004-06-09,主力,13650.00,Henry,2020-03-20 15:32:27.777,NULL
23078,2004-06-10,主力,13690.00,Henry,2020-03-20 15:32:27.790,NULL
23079,2004-06-11,主力,13675.00,Henry,2020-03-20 15:32:27.810,NULL
23080,2004-06-14,主力,13660.00,Henry,2020-03-20 15:32:27.827,NULL
23081,2004-06-15,主力,13265.00,Henry,2020-03-20 15:32:27.843,NULL
23082,2004-06-16,主力,13100.00,Henry,2020-03-20 15:32:27.860,NULL
23083,2004-06-17,主力,13185.00,Henry,2020-03-20 15:32:27.877,NULL
23084,2004-06-18,主力,13100.00,Henry,2020-03-20 15:32:27.893,NULL
23085,2004-06-21,主力,12960.00,Henry,2020-03-20 15:32:27.910,NULL
23086,2004-06-22,主力,12680.00,Henry,2020-03-20 15:32:27.927,NULL
23087,2004-06-23,主力,12880.00,Henry,2020-03-20 15:32:27.943,NULL
23088,2004-06-24,主力,13200.00,Henry,2020-03-20 15:32:27.960,NULL
23089,2004-06-25,主力,13165.00,Henry,2020-03-20 15:32:27.977,NULL
23090,2004-06-28,主力,13030.00,Henry,2020-03-20 15:32:27.997,NULL
23091,2004-06-29,主力,13335.00,Henry,2020-03-20 15:32:28.013,NULL
23092,2004-06-30,主力,13345.00,Henry,2020-03-20 15:32:28.030,NULL
23093,2004-07-01,主力,13340.00,Henry,2020-03-20 15:32:28.050,NULL
23094,2004-07-02,主力,13270.00,Henry,2020-03-20 15:32:28.067,NULL
23095,2004-07-05,主力,12785.00,Henry,2020-03-20 15:32:28.083,NULL
23096,2004-07-06,主力,12830.00,Henry,2020-03-20 15:32:28.100,NULL
23097,2004-07-07,主力,12830.00,Henry,2020-03-20 15:32:28.117,NULL
23098,2004-07-08,主力,12805.00,Henry,2020-03-20 15:32:28.133,NULL
23099,2004-07-09,主力,12965.00,Henry,2020-03-20 15:32:28.153,NULL
23100,2004-07-12,主力,13440.00,Henry,2020-03-20 15:32:28.170,NULL
23101,2004-07-13,主力,13200.00,Henry,2020-03-20 15:32:28.187,NULL
23102,2004-07-14,主力,13125.00,Henry,2020-03-20 15:32:28.203,NULL
23103,2004-07-15,主力,13285.00,Henry,2020-03-20 15:32:28.220,NULL
23104,2004-07-16,主力,13210.00,Henry,2020-03-20 15:32:28.237,NULL
23105,2004-07-19,主力,13355.00,Henry,2020-03-20 15:32:28.253,NULL
23106,2004-07-20,主力,13395.00,Henry,2020-03-20 15:32:28.270,NULL
23107,2004-07-21,主力,13380.00,Henry,2020-03-20 15:32:28.287,NULL
23108,2004-07-22,主力,13385.00,Henry,2020-03-20 15:32:28.303,NULL
23109,2004-07-23,主力,13195.00,Henry,2020-03-20 15:32:28.323,NULL
23110,2004-07-26,主力,13085.00,Henry,2020-03-20 15:32:28.340,NULL
23111,2004-07-27,主力,13025.00,Henry,2020-03-20 15:32:28.357,NULL
23112,2004-07-28,主力,13035.00,Henry,2020-03-20 15:32:28.373,NULL
23113,2004-07-29,主力,13190.00,Henry,2020-03-20 15:32:28.390,NULL
23114,2004-07-30,主力,13105.00,Henry,2020-03-20 15:32:28.407,NULL
23115,2004-08-02,主力,13035.00,Henry,2020-03-20 15:32:28.423,NULL
23116,2004-08-03,主力,12845.00,Henry,2020-03-20 15:32:28.443,NULL
23117,2004-08-04,主力,12800.00,Henry,2020-03-20 15:32:28.460,NULL
23118,2004-08-05,主力,12920.00,Henry,2020-03-20 15:32:28.477,NULL
23119,2004-08-06,主力,12855.00,Henry,2020-03-20 15:32:28.493,NULL
23120,2004-08-09,主力,12700.00,Henry,2020-03-20 15:32:28.510,NULL
23121,2004-08-10,主力,12600.00,Henry,2020-03-20 15:32:28.530,NULL
23122,2004-08-11,主力,12615.00,Henry,2020-03-20 15:32:28.543,NULL
23123,2004-08-12,主力,12420.00,Henry,2020-03-20 15:32:28.563,NULL
23124,2004-08-13,主力,12415.00,Henry,2020-03-20 15:32:28.580,NULL
23125,2004-08-16,主力,12455.00,Henry,2020-03-20 15:32:28.597,NULL
23126,2004-08-17,主力,12465.00,Henry,2020-03-20 15:32:28.613,NULL
23127,2004-08-18,主力,12565.00,Henry,2020-03-20 15:32:28.630,NULL
23128,2004-08-19,主力,12530.00,Henry,2020-03-20 15:32:28.650,NULL
23129,2004-08-20,主力,12545.00,Henry,2020-03-20 15:32:28.670,NULL
23130,2004-08-23,主力,12625.00,Henry,2020-03-20 15:32:28.687,NULL
23131,2004-08-24,主力,12610.00,Henry,2020-03-20 15:32:28.703,NULL
23132,2004-08-25,主力,12525.00,Henry,2020-03-20 15:32:28.720,NULL
23133,2004-08-26,主力,12420.00,Henry,2020-03-20 15:32:28.737,NULL
23134,2004-08-27,主力,12380.00,Henry,2020-03-20 15:32:28.753,NULL
23135,2004-08-30,主力,12415.00,Henry,2020-03-20 15:32:28.770,NULL
23136,2004-08-31,主力,12580.00,Henry,2020-03-20 15:32:28.787,NULL
23137,2004-09-01,主力,12650.00,Henry,2020-03-20 15:32:28.803,NULL
23138,2004-09-02,主力,12710.00,Henry,2020-03-20 15:32:28.823,NULL
23139,2004-09-03,主力,12800.00,Henry,2020-03-20 15:32:28.840,NULL
23140,2004-09-06,主力,12705.00,Henry,2020-03-20 15:32:28.860,NULL
23141,2004-09-07,主力,12665.00,Henry,2020-03-20 15:32:28.873,NULL
23142,2004-09-08,主力,12885.00,Henry,2020-03-20 15:32:28.893,NULL
23143,2004-09-09,主力,12850.00,Henry,2020-03-20 15:32:28.910,NULL
23144,2004-09-10,主力,12895.00,Henry,2020-03-20 15:32:28.927,NULL
23145,2004-09-13,主力,12910.00,Henry,2020-03-20 15:32:28.947,NULL
23146,2004-09-14,主力,12980.00,Henry,2020-03-20 15:32:28.963,NULL
23147,2004-09-15,主力,12840.00,Henry,2020-03-20 15:32:28.980,NULL
23148,2004-09-16,主力,12885.00,Henry,2020-03-20 15:32:28.997,NULL
23149,2004-09-17,主力,12765.00,Henry,2020-03-20 15:32:29.013,NULL
23150,2004-09-20,主力,13015.00,Henry,2020-03-20 15:32:29.030,NULL
23151,2004-09-21,主力,13055.00,Henry,2020-03-20 15:32:29.047,NULL
23152,2004-09-22,主力,13315.00,Henry,2020-03-20 15:32:29.063,NULL
23153,2004-09-23,主力,13265.00,Henry,2020-03-20 15:32:29.080,NULL
23154,2004-09-24,主力,13395.00,Henry,2020-03-20 15:32:29.100,NULL
23155,2004-09-27,主力,13365.00,Henry,2020-03-20 15:32:29.117,NULL
23156,2004-09-28,主力,13330.00,Henry,2020-03-20 15:32:29.133,NULL
23157,2004-09-29,主力,13215.00,Henry,2020-03-20 15:32:29.150,NULL
23158,2004-09-30,主力,13265.00,Henry,2020-03-20 15:32:29.167,NULL
23159,2004-10-08,主力,13055.00,Henry,2020-03-20 15:32:29.183,NULL
23160,2004-10-11,主力,12740.00,Henry,2020-03-20 15:32:29.200,NULL
23161,2004-10-12,主力,12665.00,Henry,2020-03-20 15:32:29.217,NULL
23162,2004-10-13,主力,12715.00,Henry,2020-03-20 15:32:29.233,NULL
23163,2004-10-14,主力,12680.00,Henry,2020-03-20 15:32:29.250,NULL
23164,2004-10-15,主力,12520.00,Henry,2020-03-20 15:32:29.267,NULL
23165,2004-10-18,主力,12270.00,Henry,2020-03-20 15:32:29.283,NULL
23166,2004-10-19,主力,12350.00,Henry,2020-03-20 15:32:29.300,NULL
23167,2004-10-20,主力,12400.00,Henry,2020-03-20 15:32:29.317,NULL
23168,2004-10-21,主力,12315.00,Henry,2020-03-20 15:32:29.333,NULL
23169,2004-10-22,主力,11955.00,Henry,2020-03-20 15:32:29.350,NULL
23170,2004-10-25,主力,11930.00,Henry,2020-03-20 15:32:29.367,NULL
23171,2004-10-26,主力,12080.00,Henry,2020-03-20 15:32:29.380,NULL
23172,2004-10-27,主力,12355.00,Henry,2020-03-20 15:32:29.400,NULL
23173,2004-10-28,主力,12360.00,Henry,2020-03-20 15:32:29.417,NULL
23174,2004-10-29,主力,12340.00,Henry,2020-03-20 15:32:29.433,NULL
23175,2004-11-01,主力,12355.00,Henry,2020-03-20 15:32:29.450,NULL
23176,2004-11-02,主力,12325.00,Henry,2020-03-20 15:32:29.470,NULL
23177,2004-11-03,主力,12390.00,Henry,2020-03-20 15:32:29.487,NULL
23178,2004-11-04,主力,12305.00,Henry,2020-03-20 15:32:29.500,NULL
23179,2004-11-05,主力,12325.00,Henry,2020-03-20 15:32:29.520,NULL
23180,2004-11-08,主力,12390.00,Henry,2020-03-20 15:32:29.537,NULL
23181,2004-11-09,主力,12345.00,Henry,2020-03-20 15:32:29.553,NULL
23182,2004-11-10,主力,12185.00,Henry,2020-03-20 15:32:29.570,NULL
23183,2004-11-11,主力,12185.00,Henry,2020-03-20 15:32:29.590,NULL
23184,2004-11-12,主力,12185.00,Henry,2020-03-20 15:32:29.607,NULL
23185,2004-11-15,主力,12285.00,Henry,2020-03-20 15:32:29.620,NULL
23186,2004-11-16,主力,12200.00,Henry,2020-03-20 15:32:29.637,NULL
23187,2004-11-17,主力,12260.00,Henry,2020-03-20 15:32:29.657,NULL
23188,2004-11-18,主力,12330.00,Henry,2020-03-20 15:32:29.673,NULL
23189,2004-11-19,主力,12315.00,Henry,2020-03-20 15:32:29.690,NULL
23190,2004-11-22,主力,12250.00,Henry,2020-03-20 15:32:29.707,NULL
23191,2004-11-23,主力,12330.00,Henry,2020-03-20 15:32:29.723,NULL
23192,2004-11-24,主力,12350.00,Henry,2020-03-20 15:32:29.740,NULL
23193,2004-11-25,主力,12385.00,Henry,2020-03-20 15:32:29.760,NULL
23194,2004-11-26,主力,12380.00,Henry,2020-03-20 15:32:29.777,NULL
23195,2004-11-29,主力,12315.00,Henry,2020-03-20 15:32:29.793,NULL
23196,2004-11-30,主力,12340.00,Henry,2020-03-20 15:32:29.810,NULL
23197,2004-12-01,主力,12375.00,Henry,2020-03-20 15:32:29.827,NULL
23198,2004-12-02,主力,12330.00,Henry,2020-03-20 15:32:29.857,NULL
23199,2004-12-03,主力,12315.00,Henry,2020-03-20 15:32:29.873,NULL
23200,2004-12-06,主力,12210.00,Henry,2020-03-20 15:32:29.890,NULL
23201,2004-12-07,主力,12225.00,Henry,2020-03-20 15:32:29.907,NULL
23202,2004-12-08,主力,12185.00,Henry,2020-03-20 15:32:29.923,NULL
23203,2004-12-09,主力,12165.00,Henry,2020-03-20 15:32:29.940,NULL
23204,2004-12-10,主力,12165.00,Henry,2020-03-20 15:32:29.953,NULL
23205,2004-12-13,主力,12135.00,Henry,2020-03-20 15:32:29.970,NULL
23206,2004-12-14,主力,12215.00,Henry,2020-03-20 15:32:29.990,NULL
23207,2004-12-15,主力,12180.00,Henry,2020-03-20 15:32:30.007,NULL
23208,2004-12-16,主力,12240.00,Henry,2020-03-20 15:32:30.023,NULL
23209,2004-12-17,主力,12220.00,Henry,2020-03-20 15:32:30.040,NULL
23210,2004-12-20,主力,12220.00,Henry,2020-03-20 15:32:30.060,NULL
23211,2004-12-21,主力,12200.00,Henry,2020-03-20 15:32:30.077,NULL
23212,2004-12-22,主力,12210.00,Henry,2020-03-20 15:32:30.110,NULL
23213,2004-12-23,主力,12210.00,Henry,2020-03-20 15:32:30.123,NULL
23214,2004-12-24,主力,12220.00,Henry,2020-03-20 15:32:30.143,NULL
23215,2004-12-27,主力,12240.00,Henry,2020-03-20 15:32:30.160,NULL
23216,2004-12-28,主力,12390.00,Henry,2020-03-20 15:32:30.177,NULL
23217,2004-12-29,主力,12445.00,Henry,2020-03-20 15:32:30.197,NULL
23218,2004-12-30,主力,12420.00,Henry,2020-03-20 15:32:30.213,NULL
23219,2004-12-31,主力,12500.00,Henry,2020-03-20 15:32:30.230,NULL
23220,2005-01-04,主力,12385.00,Henry,2020-03-20 15:32:30.247,NULL
23221,2005-01-05,主力,12460.00,Henry,2020-03-20 15:32:30.263,NULL
23222,2005-01-06,主力,12680.00,Henry,2020-03-20 15:32:30.283,NULL
23223,2005-01-07,主力,12635.00,Henry,2020-03-20 15:32:30.300,NULL
23224,2005-01-10,主力,12635.00,Henry,2020-03-20 15:32:30.317,NULL
23225,2005-01-11,主力,12615.00,Henry,2020-03-20 15:32:30.333,NULL
23226,2005-01-12,主力,12675.00,Henry,2020-03-20 15:32:30.350,NULL
23227,2005-01-13,主力,12755.00,Henry,2020-03-20 15:32:30.370,NULL
23228,2005-01-14,主力,12770.00,Henry,2020-03-20 15:32:30.387,NULL
23229,2005-01-17,主力,12740.00,Henry,2020-03-20 15:32:30.403,NULL
23230,2005-01-18,主力,12770.00,Henry,2020-03-20 15:32:30.420,NULL
23231,2005-01-19,主力,12830.00,Henry,2020-03-20 15:32:30.437,NULL
23232,2005-01-20,主力,12905.00,Henry,2020-03-20 15:32:30.453,NULL
23233,2005-01-21,主力,12880.00,Henry,2020-03-20 15:32:30.470,NULL
23234,2005-01-24,主力,12970.00,Henry,2020-03-20 15:32:30.487,NULL
23235,2005-01-25,主力,13035.00,Henry,2020-03-20 15:32:30.503,NULL
23236,2005-01-26,主力,13165.00,Henry,2020-03-20 15:32:30.520,NULL
23237,2005-01-27,主力,13175.00,Henry,2020-03-20 15:32:30.537,NULL
23238,2005-01-28,主力,12990.00,Henry,2020-03-20 15:32:30.553,NULL
23239,2005-01-31,主力,13085.00,Henry,2020-03-20 15:32:30.570,NULL
23240,2005-02-01,主力,13180.00,Henry,2020-03-20 15:32:30.590,NULL
23241,2005-02-02,主力,13145.00,Henry,2020-03-20 15:32:30.607,NULL
23242,2005-02-03,主力,13200.00,Henry,2020-03-20 15:32:30.623,NULL
23243,2005-02-04,主力,13220.00,Henry,2020-03-20 15:32:30.640,NULL
23244,2005-02-16,主力,13410.00,Henry,2020-03-20 15:32:30.657,NULL
23245,2005-02-17,主力,13440.00,Henry,2020-03-20 15:32:30.670,NULL
23246,2005-02-18,主力,13510.00,Henry,2020-03-20 15:32:30.690,NULL
23247,2005-02-21,主力,13405.00,Henry,2020-03-20 15:32:30.703,NULL
23248,2005-02-22,主力,13550.00,Henry,2020-03-20 15:32:30.720,NULL
23249,2005-02-23,主力,13715.00,Henry,2020-03-20 15:32:30.740,NULL
23250,2005-02-24,主力,13725.00,Henry,2020-03-20 15:32:30.753,NULL
23251,2005-02-25,主力,13705.00,Henry,2020-03-20 15:32:30.770,NULL
23252,2005-02-28,主力,13825.00,Henry,2020-03-20 15:32:30.787,NULL
23253,2005-03-01,主力,13840.00,Henry,2020-03-20 15:32:30.803,NULL
23254,2005-03-02,主力,13850.00,Henry,2020-03-20 15:32:30.823,NULL
23255,2005-03-03,主力,13870.00,Henry,2020-03-20 15:32:30.840,NULL
23256,2005-03-04,主力,13980.00,Henry,2020-03-20 15:32:30.853,NULL
23257,2005-03-07,主力,14230.00,Henry,2020-03-20 15:32:30.873,NULL
23258,2005-03-08,主力,14215.00,Henry,2020-03-20 15:32:30.890,NULL
23259,2005-03-09,主力,14360.00,Henry,2020-03-20 15:32:30.903,NULL
23260,2005-03-10,主力,14335.00,Henry,2020-03-20 15:32:30.920,NULL
23261,2005-03-11,主力,13915.00,Henry,2020-03-20 15:32:30.937,NULL
23262,2005-03-14,主力,14255.00,Henry,2020-03-20 15:32:30.953,NULL
23263,2005-03-15,主力,14240.00,Henry,2020-03-20 15:32:30.970,NULL
23264,2005-03-16,主力,14450.00,Henry,2020-03-20 15:32:30.990,NULL
23265,2005-03-17,主力,14345.00,Henry,2020-03-20 15:32:31.007,NULL
23266,2005-03-18,主力,13975.00,Henry,2020-03-20 15:32:31.023,NULL
23267,2005-03-21,主力,14075.00,Henry,2020-03-20 15:32:31.040,NULL
23268,2005-03-22,主力,13880.00,Henry,2020-03-20 15:32:31.057,NULL
23269,2005-03-23,主力,13845.00,Henry,2020-03-20 15:32:31.073,NULL
23270,2005-03-24,主力,13810.00,Henry,2020-03-20 15:32:31.090,NULL
23271,2005-03-25,主力,14220.00,Henry,2020-03-20 15:32:31.107,NULL
23272,2005-03-28,主力,14280.00,Henry,2020-03-20 15:32:31.123,NULL
23273,2005-03-29,主力,14330.00,Henry,2020-03-20 15:32:31.140,NULL
23274,2005-03-30,主力,14305.00,Henry,2020-03-20 15:32:31.160,NULL
23275,2005-03-31,主力,14270.00,Henry,2020-03-20 15:32:31.177,NULL
23276,2005-04-01,主力,14240.00,Henry,2020-03-20 15:32:31.193,NULL
23277,2005-04-04,主力,14365.00,Henry,2020-03-20 15:32:31.210,NULL
23278,2005-04-05,主力,14285.00,Henry,2020-03-20 15:32:31.240,NULL
23279,2005-04-06,主力,14425.00,Henry,2020-03-20 15:32:31.257,NULL
23280,2005-04-07,主力,14550.00,Henry,2020-03-20 15:32:31.273,NULL
23281,2005-04-08,主力,14475.00,Henry,2020-03-20 15:32:31.290,NULL
23282,2005-04-11,主力,14780.00,Henry,2020-03-20 15:32:31.310,NULL
23283,2005-04-12,主力,14755.00,Henry,2020-03-20 15:32:31.323,NULL
23284,2005-04-13,主力,14460.00,Henry,2020-03-20 15:32:31.340,NULL
23285,2005-04-14,主力,14265.00,Henry,2020-03-20 15:32:31.360,NULL
23286,2005-04-15,主力,14395.00,Henry,2020-03-20 15:32:31.377,NULL
23287,2005-04-18,主力,14390.00,Henry,2020-03-20 15:32:31.393,NULL
23288,2005-04-19,主力,14565.00,Henry,2020-03-20 15:32:31.407,NULL
23289,2005-04-20,主力,14625.00,Henry,2020-03-20 15:32:31.423,NULL
23290,2005-04-21,主力,14510.00,Henry,2020-03-20 15:32:31.440,NULL
23291,2005-04-22,主力,14560.00,Henry,2020-03-20 15:32:31.457,NULL
23292,2005-04-25,主力,14600.00,Henry,2020-03-20 15:32:31.473,NULL
23293,2005-04-26,主力,14650.00,Henry,2020-03-20 15:32:31.490,NULL
23294,2005-04-27,主力,14650.00,Henry,2020-03-20 15:32:31.507,NULL
23295,2005-04-28,主力,14655.00,Henry,2020-03-20 15:32:31.527,NULL
23296,2005-04-29,主力,14700.00,Henry,2020-03-20 15:32:31.540,NULL
23297,2005-05-09,主力,14575.00,Henry,2020-03-20 15:32:31.560,NULL
23298,2005-05-10,主力,14560.00,Henry,2020-03-20 15:32:31.577,NULL
23299,2005-05-11,主力,14350.00,Henry,2020-03-20 15:32:31.600,NULL
23300,2005-05-12,主力,14440.00,Henry,2020-03-20 15:32:31.617,NULL
23301,2005-05-13,主力,14190.00,Henry,2020-03-20 15:32:31.633,NULL
23302,2005-05-16,主力,14130.00,Henry,2020-03-20 15:32:31.647,NULL
23303,2005-05-17,主力,14155.00,Henry,2020-03-20 15:32:31.663,NULL
23304,2005-05-18,主力,14290.00,Henry,2020-03-20 15:32:31.680,NULL
23305,2005-05-19,主力,14835.00,Henry,2020-03-20 15:32:31.700,NULL
23306,2005-05-20,主力,14605.00,Henry,2020-03-20 15:32:31.713,NULL
23307,2005-05-23,主力,14180.00,Henry,2020-03-20 15:32:31.733,NULL
23308,2005-05-24,主力,14190.00,Henry,2020-03-20 15:32:31.750,NULL
23309,2005-05-25,主力,13905.00,Henry,2020-03-20 15:32:31.767,NULL
23310,2005-05-26,主力,14005.00,Henry,2020-03-20 15:32:31.783,NULL
23311,2005-05-27,主力,14085.00,Henry,2020-03-20 15:32:31.800,NULL
23312,2005-05-30,主力,14285.00,Henry,2020-03-20 15:32:31.820,NULL
23313,2005-05-31,主力,14170.00,Henry,2020-03-20 15:32:31.837,NULL
23314,2005-06-01,主力,13760.00,Henry,2020-03-20 15:32:31.850,NULL
23315,2005-06-02,主力,13925.00,Henry,2020-03-20 15:32:31.870,NULL
23316,2005-06-03,主力,13975.00,Henry,2020-03-20 15:32:31.887,NULL
23317,2005-06-06,主力,14190.00,Henry,2020-03-20 15:32:31.903,NULL
23318,2005-06-07,主力,14090.00,Henry,2020-03-20 15:32:31.920,NULL
23319,2005-06-08,主力,14155.00,Henry,2020-03-20 15:32:31.937,NULL
23320,2005-06-09,主力,14165.00,Henry,2020-03-20 15:32:31.953,NULL
23321,2005-06-10,主力,14175.00,Henry,2020-03-20 15:32:31.970,NULL
23322,2005-06-13,主力,14285.00,Henry,2020-03-20 15:32:31.990,NULL
23323,2005-06-14,主力,14305.00,Henry,2020-03-20 15:32:32.007,NULL
23324,2005-06-15,主力,14300.00,Henry,2020-03-20 15:32:32.023,NULL
23325,2005-06-16,主力,14270.00,Henry,2020-03-20 15:32:32.040,NULL
23326,2005-06-17,主力,14160.00,Henry,2020-03-20 15:32:32.057,NULL
23327,2005-06-20,主力,14300.00,Henry,2020-03-20 15:32:32.073,NULL
23328,2005-06-21,主力,14280.00,Henry,2020-03-20 15:32:32.103,NULL
23329,2005-06-22,主力,14245.00,Henry,2020-03-20 15:32:32.120,NULL
23330,2005-06-23,主力,14020.00,Henry,2020-03-20 15:32:32.140,NULL
23331,2005-06-24,主力,14130.00,Henry,2020-03-20 15:32:32.157,NULL
23332,2005-06-27,主力,14105.00,Henry,2020-03-20 15:32:32.173,NULL
23333,2005-06-28,主力,14025.00,Henry,2020-03-20 15:32:32.190,NULL
23334,2005-06-29,主力,13945.00,Henry,2020-03-20 15:32:32.207,NULL
23335,2005-06-30,主力,13900.00,Henry,2020-03-20 15:32:32.223,NULL
23336,2005-07-01,主力,14095.00,Henry,2020-03-20 15:32:32.240,NULL
23337,2005-07-04,主力,14275.00,Henry,2020-03-20 15:32:32.257,NULL
23338,2005-07-05,主力,14255.00,Henry,2020-03-20 15:32:32.273,NULL
23339,2005-07-06,主力,14560.00,Henry,2020-03-20 15:32:32.290,NULL
23340,2005-07-07,主力,14460.00,Henry,2020-03-20 15:32:32.310,NULL
23341,2005-07-08,主力,14590.00,Henry,2020-03-20 15:32:32.327,NULL
23342,2005-07-11,主力,14755.00,Henry,2020-03-20 15:32:32.343,NULL
23343,2005-07-12,主力,14815.00,Henry,2020-03-20 15:32:32.360,NULL
23344,2005-07-13,主力,14465.00,Henry,2020-03-20 15:32:32.377,NULL
23345,2005-07-14,主力,14575.00,Henry,2020-03-20 15:32:32.397,NULL
23346,2005-07-15,主力,14520.00,Henry,2020-03-20 15:32:32.410,NULL
23347,2005-07-18,主力,14395.00,Henry,2020-03-20 15:32:32.430,NULL
23348,2005-07-19,主力,14260.00,Henry,2020-03-20 15:32:32.447,NULL
23349,2005-07-20,主力,14060.00,Henry,2020-03-20 15:32:32.463,NULL
23350,2005-07-21,主力,14115.00,Henry,2020-03-20 15:32:32.480,NULL
23351,2005-07-22,主力,14045.00,Henry,2020-03-20 15:32:32.497,NULL
23352,2005-07-25,主力,14130.00,Henry,2020-03-20 15:32:32.513,NULL
23353,2005-07-26,主力,14090.00,Henry,2020-03-20 15:32:32.530,NULL
23354,2005-07-27,主力,13975.00,Henry,2020-03-20 15:32:32.547,NULL
23355,2005-07-28,主力,13890.00,Henry,2020-03-20 15:32:32.563,NULL
23356,2005-07-29,主力,13980.00,Henry,2020-03-20 15:32:32.580,NULL
23357,2005-08-01,主力,13930.00,Henry,2020-03-20 15:32:32.600,NULL
23358,2005-08-02,主力,13895.00,Henry,2020-03-20 15:32:32.613,NULL
23359,2005-08-03,主力,13850.00,Henry,2020-03-20 15:32:32.630,NULL
23360,2005-08-04,主力,13685.00,Henry,2020-03-20 15:32:32.650,NULL
23361,2005-08-05,主力,13705.00,Henry,2020-03-20 15:32:32.663,NULL
23362,2005-08-08,主力,13715.00,Henry,2020-03-20 15:32:32.690,NULL
23363,2005-08-09,主力,13525.00,Henry,2020-03-20 15:32:32.710,NULL
23364,2005-08-10,主力,13290.00,Henry,2020-03-20 15:32:32.727,NULL
23365,2005-08-11,主力,13290.00,Henry,2020-03-20 15:32:32.743,NULL
23366,2005-08-12,主力,13340.00,Henry,2020-03-20 15:32:32.760,NULL
23367,2005-08-15,主力,13260.00,Henry,2020-03-20 15:32:32.780,NULL
23368,2005-08-16,主力,13390.00,Henry,2020-03-20 15:32:32.793,NULL
23369,2005-08-17,主力,13315.00,Henry,2020-03-20 15:32:32.820,NULL
23370,2005-08-18,主力,13305.00,Henry,2020-03-20 15:32:32.837,NULL
23371,2005-08-19,主力,13300.00,Henry,2020-03-20 15:32:32.853,NULL
23372,2005-08-22,主力,13545.00,Henry,2020-03-20 15:32:32.870,NULL
23373,2005-08-23,主力,13540.00,Henry,2020-03-20 15:32:32.887,NULL
23374,2005-08-24,主力,13550.00,Henry,2020-03-20 15:32:32.903,NULL
23375,2005-08-25,主力,13640.00,Henry,2020-03-20 15:32:32.920,NULL
23376,2005-08-26,主力,13585.00,Henry,2020-03-20 15:32:32.937,NULL
23377,2005-08-29,主力,13795.00,Henry,2020-03-20 15:32:32.953,NULL
23378,2005-08-30,主力,13735.00,Henry,2020-03-20 15:32:32.973,NULL
23379,2005-08-31,主力,13965.00,Henry,2020-03-20 15:32:32.990,NULL
23380,2005-09-01,主力,13780.00,Henry,2020-03-20 15:32:33.007,NULL
23381,2005-09-02,主力,13860.00,Henry,2020-03-20 15:32:33.023,NULL
23382,2005-09-05,主力,14020.00,Henry,2020-03-20 15:32:33.040,NULL
23383,2005-09-06,主力,14000.00,Henry,2020-03-20 15:32:33.057,NULL
23384,2005-09-07,主力,14115.00,Henry,2020-03-20 15:32:33.073,NULL
23385,2005-09-08,主力,14075.00,Henry,2020-03-20 15:32:33.117,NULL
23386,2005-09-09,主力,14120.00,Henry,2020-03-20 15:32:33.130,NULL
23387,2005-09-12,主力,14115.00,Henry,2020-03-20 15:32:33.150,NULL
23388,2005-09-13,主力,13895.00,Henry,2020-03-20 15:32:33.163,NULL
23389,2005-09-14,主力,14125.00,Henry,2020-03-20 15:32:33.183,NULL
23390,2005-09-15,主力,14165.00,Henry,2020-03-20 15:32:33.200,NULL
23391,2005-09-16,主力,14105.00,Henry,2020-03-20 15:32:33.217,NULL
23392,2005-09-19,主力,14040.00,Henry,2020-03-20 15:32:33.233,NULL
23393,2005-09-20,主力,14265.00,Henry,2020-03-20 15:32:33.250,NULL
23394,2005-09-21,主力,14260.00,Henry,2020-03-20 15:32:33.263,NULL
23395,2005-09-22,主力,14380.00,Henry,2020-03-20 15:32:33.283,NULL
23396,2005-09-23,主力,14390.00,Henry,2020-03-20 15:32:33.300,NULL
23397,2005-09-26,主力,14390.00,Henry,2020-03-20 15:32:33.313,NULL
23398,2005-09-27,主力,14385.00,Henry,2020-03-20 15:32:33.330,NULL
23399,2005-09-28,主力,14655.00,Henry,2020-03-20 15:32:33.347,NULL
23400,2005-09-29,主力,14835.00,Henry,2020-03-20 15:32:33.363,NULL
23401,2005-09-30,主力,14990.00,Henry,2020-03-20 15:32:33.380,NULL
23402,2005-10-10,主力,15380.00,Henry,2020-03-20 15:32:33.400,NULL
23403,2005-10-11,主力,15335.00,Henry,2020-03-20 15:32:33.417,NULL
23404,2005-10-12,主力,15630.00,Henry,2020-03-20 15:32:33.433,NULL
23405,2005-10-13,主力,15460.00,Henry,2020-03-20 15:32:33.450,NULL
23406,2005-10-14,主力,15290.00,Henry,2020-03-20 15:32:33.467,NULL
23407,2005-10-17,主力,15300.00,Henry,2020-03-20 15:32:33.483,NULL
23408,2005-10-18,主力,15300.00,Henry,2020-03-20 15:32:33.500,NULL
23409,2005-10-19,主力,15290.00,Henry,2020-03-20 15:32:33.517,NULL
23410,2005-10-20,主力,15330.00,Henry,2020-03-20 15:32:33.533,NULL
23411,2005-10-21,主力,15270.00,Henry,2020-03-20 15:32:33.550,NULL
