80792,2008-03-03,总计,-,-,-,总计,6608,47,1837,"Henry     ",NULL,NULL
80713,2008-03-04,总计,-,-,-,总计,6691,83,1885,"Henry     ",NULL,NULL
80633,2008-03-05,总计,-,-,-,总计,6691,0,1953,"Henry     ",NULL,NULL
80553,2008-03-06,总计,-,-,-,总计,6691,0,2107,"Henry     ",NULL,NULL
80473,2008-03-07,总计,-,-,-,总计,6801,110,2135,"Henry     ",NULL,NULL
80393,2008-03-10,总计,-,-,-,总计,6858,57,2180,"Henry     ",NULL,NULL
80313,2008-03-11,总计,-,-,-,总计,6880,22,2251,"Henry     ",NULL,NULL
80233,2008-03-12,总计,-,-,-,总计,6880,0,2338,"Henry     ",NULL,NULL
80153,2008-03-13,总计,-,-,-,总计,6887,7,2449,"Henry     ",NULL,NULL
80073,2008-03-14,总计,-,-,-,总计,6887,0,2573,"Henry     ",NULL,NULL
79993,2008-03-17,总计,-,-,-,总计,6887,0,2674,"Henry     ",NULL,NULL
79913,2008-03-18,总计,-,-,-,总计,6887,0,2792,"Henry     ",NULL,NULL
79833,2008-03-19,总计,-,-,-,总计,7142,255,2593,"Henry     ",NULL,NULL
79750,2008-03-20,总计,-,-,-,总计,7182,40,2574,"Henry     ",NULL,NULL
79667,2008-03-21,总计,-,-,-,总计,7224,42,2545,"Henry     ",NULL,NULL
79584,2008-03-24,总计,-,-,-,总计,7289,65,2542,"Henry     ",NULL,NULL
79501,2008-03-25,总计,-,-,-,总计,7334,45,2514,"Henry     ",NULL,NULL
79418,2008-03-26,总计,-,-,-,总计,7568,234,1992,"Henry     ",NULL,NULL
79334,2008-03-27,总计,-,-,-,总计,7602,34,1873,"Henry     ",NULL,NULL
79250,2008-03-28,总计,-,-,-,总计,7633,31,1799,"Henry     ",NULL,NULL
79163,2008-03-31,总计,-,-,-,总计,7641,8,1910,"Henry     ",NULL,NULL
79076,2008-04-01,总计,-,-,-,总计,7669,28,1869,"Henry     ",NULL,NULL
78988,2008-04-02,总计,-,-,-,总计,7769,100,1796,"Henry     ",NULL,NULL
78901,2008-04-03,总计,-,-,-,总计,7791,22,1906,"Henry     ",NULL,NULL
78814,2008-04-07,总计,-,-,-,总计,7954,163,1861,"Henry     ",NULL,NULL
78726,2008-04-08,总计,-,-,-,总计,7912,-42,1928,"Henry     ",NULL,NULL
78637,2008-04-09,总计,-,-,-,总计,7990,78,1917,"Henry     ",NULL,NULL
78547,2008-04-10,总计,-,-,-,总计,7986,-4,1998,"Henry     ",NULL,NULL
78457,2008-04-11,总计,-,-,-,总计,7966,-20,2117,"Henry     ",NULL,NULL
78367,2008-04-14,总计,-,-,-,总计,7963,-3,2196,"Henry     ",NULL,NULL
78279,2008-04-15,总计,-,-,-,总计,7886,-77,2277,"Henry     ",NULL,NULL
78191,2008-04-16,总计,-,-,-,总计,8014,128,2244,"Henry     ",NULL,NULL
78104,2008-04-17,总计,-,-,-,总计,8012,-2,2302,"Henry     ",NULL,NULL
78017,2008-04-18,总计,-,-,-,总计,8117,105,2219,"Henry     ",NULL,NULL
77929,2008-04-21,总计,-,-,-,总计,8130,13,2277,"Henry     ",NULL,NULL
77839,2008-04-22,总计,-,-,-,总计,8215,85,2217,"Henry     ",NULL,NULL
77751,2008-04-23,总计,-,-,-,总计,8048,-167,2261,"Henry     ",NULL,NULL
77668,2008-04-24,总计,-,-,-,总计,8031,-17,2281,"Henry     ",NULL,NULL
77588,2008-04-25,总计,-,-,-,总计,7989,-42,2381,"Henry     ",NULL,NULL
77509,2008-04-28,总计,-,-,-,总计,7995,6,2432,"Henry     ",NULL,NULL
77429,2008-04-29,总计,-,-,-,总计,8030,35,2540,"Henry     ",NULL,NULL
77348,2008-04-30,总计,-,-,-,总计,8118,88,2396,"Henry     ",NULL,NULL
77267,2008-05-05,总计,-,-,-,总计,8172,54,2361,"Henry     ",NULL,NULL
77187,2008-05-06,总计,-,-,-,总计,8130,-42,2384,"Henry     ",NULL,NULL
77107,2008-05-07,总计,-,-,-,总计,8150,20,2332,"Henry     ",NULL,NULL
77029,2008-05-08,总计,-,-,-,总计,8122,-28,2237,"Henry     ",NULL,NULL
76952,2008-05-09,总计,-,-,-,总计,8327,205,1977,"Henry     ",NULL,NULL
76873,2008-05-12,总计,-,-,-,总计,8319,-8,1919,"Henry     ",NULL,NULL
76793,2008-05-13,总计,-,-,-,总计,8273,-46,1914,"Henry     ",NULL,NULL
76714,2008-05-14,总计,-,-,-,总计,8221,-52,1833,"Henry     ",NULL,NULL
76637,2008-05-15,总计,-,-,-,总计,8166,-55,1869,"Henry     ",NULL,NULL
76562,2008-05-16,总计,-,-,-,总计,8115,-51,1898,"Henry     ",NULL,NULL
76488,2008-05-19,总计,-,-,-,总计,8077,-38,1934,"Henry     ",NULL,NULL
76415,2008-05-20,总计,-,-,-,总计,7863,-214,1948,"Henry     ",NULL,NULL
76343,2008-05-21,总计,-,-,-,总计,7841,-22,1963,"Henry     ",NULL,NULL
76274,2008-05-22,总计,-,-,-,总计,8035,194,1770,"Henry     ",NULL,NULL
76205,2008-05-23,总计,-,-,-,总计,8044,9,1771,"Henry     ",NULL,NULL
76136,2008-05-26,总计,-,-,-,总计,8003,-41,1786,"Henry     ",NULL,NULL
76068,2008-05-27,总计,-,-,-,总计,8002,-1,1792,"Henry     ",NULL,NULL
76002,2008-05-28,总计,-,-,-,总计,8001,-1,1807,"Henry     ",NULL,NULL
75934,2008-05-29,总计,-,-,-,总计,8027,26,1792,"Henry     ",NULL,NULL
75864,2008-05-30,总计,-,-,-,总计,7968,-59,1822,"Henry     ",NULL,NULL
75795,2008-06-02,总计,-,-,-,总计,7963,-5,1849,"Henry     ",NULL,NULL
75726,2008-06-03,总计,-,-,-,总计,8036,73,1755,"Henry     ",NULL,NULL
75654,2008-06-04,总计,-,-,-,总计,7887,-149,1786,"Henry     ",NULL,NULL
75583,2008-06-05,总计,-,-,-,总计,7730,-157,1813,"Henry     ",NULL,NULL
75516,2008-06-06,总计,-,-,-,总计,7625,-105,1837,"Henry     ",NULL,NULL
75450,2008-06-10,总计,-,-,-,总计,7658,33,1808,"Henry     ",NULL,NULL
75383,2008-06-11,总计,-,-,-,总计,7759,101,1637,"Henry     ",NULL,NULL
75317,2008-06-12,总计,-,-,-,总计,7709,-50,1644,"Henry     ",NULL,NULL
75253,2008-06-13,总计,-,-,-,总计,7645,-64,1659,"Henry     ",NULL,NULL
75188,2008-06-16,总计,-,-,-,总计,7492,-153,1670,"Henry     ",NULL,NULL
75124,2008-06-17,总计,-,-,-,总计,7588,96,1520,"Henry     ",NULL,NULL
75061,2008-06-18,总计,-,-,-,总计,7477,-111,1522,"Henry     ",NULL,NULL
74997,2008-06-19,总计,-,-,-,总计,7373,-104,1526,"Henry     ",NULL,NULL
74936,2008-06-20,总计,-,-,-,总计,7282,-91,1520,"Henry     ",NULL,NULL
74875,2008-06-23,总计,-,-,-,总计,7234,-48,1485,"Henry     ",NULL,NULL
74814,2008-06-24,总计,-,-,-,总计,7126,-108,1485,"Henry     ",NULL,NULL
74753,2008-06-25,总计,-,-,-,总计,7107,-19,1416,"Henry     ",NULL,NULL
74690,2008-06-26,总计,-,-,-,总计,7050,-57,1422,"Henry     ",NULL,NULL
74629,2008-06-27,总计,-,-,-,总计,6984,-66,1438,"Henry     ",NULL,NULL
74569,2008-06-30,总计,-,-,-,总计,6948,-36,1444,"Henry     ",NULL,NULL
74510,2008-07-01,总计,-,-,-,总计,6872,-76,1452,"Henry     ",NULL,NULL
74453,2008-07-02,总计,-,-,-,总计,6821,-51,1315,"Henry     ",NULL,NULL
74397,2008-07-03,总计,-,-,-,总计,6563,-258,1299,"Henry     ",NULL,NULL
74341,2008-07-04,总计,-,-,-,总计,6387,-176,1293,"Henry     ",NULL,NULL
74286,2008-07-07,总计,-,-,-,总计,6263,-124,1253,"Henry     ",NULL,NULL
74231,2008-07-08,总计,-,-,-,总计,6152,-111,1225,"Henry     ",NULL,NULL
74179,2008-07-09,总计,-,-,-,总计,6017,-135,1225,"Henry     ",NULL,NULL
74127,2008-07-10,总计,-,-,-,总计,5885,-132,1201,"Henry     ",NULL,NULL
74074,2008-07-11,总计,-,-,-,总计,5511,-374,620,"Henry     ",NULL,NULL
74021,2008-07-14,总计,-,-,-,总计,5286,-225,628,"Henry     ",NULL,NULL
73969,2008-07-15,总计,-,-,-,总计,5151,-135,609,"Henry     ",NULL,NULL
73917,2008-07-16,总计,-,-,-,总计,3726,-1425,609,"Henry     ",NULL,NULL
73865,2008-07-17,总计,-,-,-,总计,3385,-341,592,"Henry     ",NULL,NULL
73820,2008-07-18,总计,-,-,-,总计,3323,-62,592,"Henry     ",NULL,NULL
73779,2008-07-21,总计,-,-,-,总计,3298,-25,592,"Henry     ",NULL,NULL
73738,2008-07-22,总计,-,-,-,总计,3256,-42,592,"Henry     ",NULL,NULL
73697,2008-07-23,总计,-,-,-,总计,3235,-21,508,"Henry     ",NULL,NULL
73656,2008-07-24,总计,-,-,-,总计,3220,-15,516,"Henry     ",NULL,NULL
73615,2008-07-25,总计,-,-,-,总计,3167,-53,484,"Henry     ",NULL,NULL
73574,2008-07-28,总计,-,-,-,总计,3154,-13,490,"Henry     ",NULL,NULL
73533,2008-07-29,总计,-,-,-,总计,3101,-53,471,"Henry     ",NULL,NULL
73492,2008-07-30,总计,-,-,-,总计,3062,-39,471,"Henry     ",NULL,NULL
73452,2008-07-31,总计,-,-,-,总计,3011,-51,471,"Henry     ",NULL,NULL
73412,2008-08-01,总计,-,-,-,总计,2986,-25,453,"Henry     ",NULL,NULL
73371,2008-08-04,总计,-,-,-,总计,2907,-79,451,"Henry     ",NULL,NULL
73329,2008-08-05,总计,-,-,-,总计,2835,-72,451,"Henry     ",NULL,NULL
73289,2008-08-06,总计,-,-,-,总计,2742,-93,446,"Henry     ",NULL,NULL
73250,2008-08-07,总计,-,-,-,总计,2676,-66,438,"Henry     ",NULL,NULL
73210,2008-08-08,总计,-,-,-,总计,2596,-80,438,"Henry     ",NULL,NULL
73172,2008-08-11,总计,-,-,-,总计,2545,-52,438,"Henry     ",NULL,NULL
73134,2008-08-12,总计,-,-,-,总计,2508,-37,433,"Henry     ",NULL,NULL
73095,2008-08-13,总计,-,-,-,总计,2391,-117,433,"Henry     ",NULL,NULL
73057,2008-08-14,总计,-,-,-,总计,2345,-46,433,"Henry     ",NULL,NULL
73020,2008-08-15,总计,-,-,-,总计,2287,-58,433,"Henry     ",NULL,NULL
72983,2008-08-18,总计,-,-,-,总计,2192,-95,434,"Henry     ",NULL,NULL
72946,2008-08-19,总计,-,-,-,总计,2121,-71,434,"Henry     ",NULL,NULL
72910,2008-08-20,总计,-,-,-,总计,2008,-113,434,"Henry     ",NULL,NULL
72874,2008-08-21,总计,-,-,-,总计,1895,-113,434,"Henry     ",NULL,NULL
72839,2008-08-22,总计,-,-,-,总计,1817,-78,433,"Henry     ",NULL,NULL
72804,2008-08-25,总计,-,-,-,总计,1765,-52,433,"Henry     ",NULL,NULL
72769,2008-08-26,总计,-,-,-,总计,1646,-119,433,"Henry     ",NULL,NULL
72734,2008-08-27,总计,-,-,-,总计,1614,-32,425,"Henry     ",NULL,NULL
72702,2008-08-28,总计,-,-,-,总计,1538,-76,425,"Henry     ",NULL,NULL
72671,2008-08-29,总计,-,-,-,总计,1514,-24,425,"Henry     ",NULL,NULL
72641,2008-09-01,总计,-,-,-,总计,1459,-55,425,"Henry     ",NULL,NULL
72611,2008-09-02,总计,-,-,-,总计,1355,-104,425,"Henry     ",NULL,NULL
72584,2008-09-03,总计,-,-,-,总计,1275,-80,425,"Henry     ",NULL,NULL
72557,2008-09-04,总计,-,-,-,总计,1160,-115,404,"Henry     ",NULL,NULL
72529,2008-09-05,总计,-,-,-,总计,1029,-131,404,"Henry     ",NULL,NULL
72501,2008-09-08,总计,-,-,-,总计,996,-33,404,"Henry     ",NULL,NULL
72474,2008-09-09,总计,-,-,-,总计,936,-60,404,"Henry     ",NULL,NULL
72447,2008-09-10,总计,-,-,-,总计,837,-99,404,"Henry     ",NULL,NULL
72420,2008-09-11,总计,-,-,-,总计,744,-93,404,"Henry     ",NULL,NULL
72393,2008-09-12,总计,-,-,-,总计,716,-28,24,"Henry     ",NULL,NULL
72370,2008-09-16,总计,-,-,-,总计,704,-12,24,"Henry     ",NULL,NULL
72347,2008-09-17,总计,-,-,-,总计,287,-417,24,"Henry     ",NULL,NULL
72324,2008-09-18,总计,-,-,-,总计,272,-15,7,"Henry     ",NULL,NULL
72303,2008-09-19,总计,-,-,-,总计,237,-35,7,"Henry     ",NULL,NULL
70294,2008-09-22,总计,-,-,-,总计,182,-55,7,"Henry     ",NULL,NULL
70273,2008-09-23,总计,-,-,-,总计,182,0,7,"Henry     ",NULL,NULL
70254,2008-09-24,总计,-,-,-,总计,177,-5,7,"Henry     ",NULL,NULL
72290,2008-09-25,总计,-,-,-,总计,171,-6,7,"Henry     ",NULL,NULL
72271,2008-09-26,总计,-,-,-,总计,167,-4,7,"Henry     ",NULL,NULL
72252,2008-10-06,总计,-,-,-,总计,167,0,10,"Henry     ",NULL,NULL
72231,2008-10-07,总计,-,-,-,总计,165,-2,18,"Henry     ",NULL,NULL
72210,2008-10-08,总计,-,-,-,总计,157,-8,35,"Henry     ",NULL,NULL
72189,2008-10-09,总计,-,-,-,总计,157,0,38,"Henry     ",NULL,NULL
72168,2008-10-10,总计,-,-,-,总计,157,0,41,"Henry     ",NULL,NULL
72147,2008-10-13,总计,-,-,-,总计,153,-4,45,"Henry     ",NULL,NULL
72126,2008-10-14,总计,-,-,-,总计,126,-27,62,"Henry     ",NULL,NULL
72105,2008-10-15,总计,-,-,-,总计,126,0,96,"Henry     ",NULL,NULL
72084,2008-10-16,总计,-,-,-,总计,126,0,110,"Henry     ",NULL,NULL
72063,2008-10-17,总计,-,-,-,总计,95,-31,118,"Henry     ",NULL,NULL
72041,2008-10-20,总计,-,-,-,总计,95,0,165,"Henry     ",NULL,NULL
72019,2008-10-21,总计,-,-,-,总计,95,0,179,"Henry     ",NULL,NULL
71997,2008-10-22,总计,-,-,-,总计,89,-6,215,"Henry     ",NULL,NULL
71974,2008-10-23,总计,-,-,-,总计,82,-7,288,"Henry     ",NULL,NULL
71951,2008-10-24,总计,-,-,-,总计,68,-14,341,"Henry     ",NULL,NULL
71928,2008-10-27,总计,-,-,-,总计,86,18,385,"Henry     ",NULL,NULL
71904,2008-10-28,总计,-,-,-,总计,85,-1,440,"Henry     ",NULL,NULL
71880,2008-10-29,总计,-,-,-,总计,82,-3,462,"Henry     ",NULL,NULL
71856,2008-10-30,总计,-,-,-,总计,112,30,469,"Henry     ",NULL,NULL
71829,2008-10-31,总计,-,-,-,总计,118,6,492,"Henry     ",NULL,NULL
71802,2008-11-03,总计,-,-,-,总计,147,29,511,"Henry     ",NULL,NULL
71774,2008-11-04,总计,-,-,-,总计,204,57,470,"Henry     ",NULL,NULL
71745,2008-11-05,总计,-,-,-,总计,230,26,458,"Henry     ",NULL,NULL
71715,2008-11-06,总计,-,-,-,总计,230,0,483,"Henry     ",NULL,NULL
71685,2008-11-07,总计,-,-,-,总计,247,17,457,"Henry     ",NULL,NULL
71654,2008-11-10,总计,-,-,-,总计,259,12,454,"Henry     ",NULL,NULL
71623,2008-11-11,总计,-,-,-,总计,259,0,468,"Henry     ",NULL,NULL
71593,2008-11-12,总计,-,-,-,总计,278,19,470,"Henry     ",NULL,NULL
71563,2008-11-13,总计,-,-,-,总计,275,-3,475,"Henry     ",NULL,NULL
71533,2008-11-14,总计,-,-,-,总计,266,-9,478,"Henry     ",NULL,NULL
71503,2008-11-17,总计,-,-,-,总计,311,45,443,"Henry     ",NULL,NULL
71473,2008-11-18,总计,-,-,-,总计,238,-73,444,"Henry     ",NULL,NULL
71443,2008-11-19,总计,-,-,-,总计,241,3,458,"Henry     ",NULL,NULL
71417,2008-11-20,总计,-,-,-,总计,245,4,455,"Henry     ",NULL,NULL
71391,2008-11-21,总计,-,-,-,总计,288,43,440,"Henry     ",NULL,NULL
71364,2008-11-24,总计,-,-,-,总计,311,23,465,"Henry     ",NULL,NULL
71335,2008-11-25,总计,-,-,-,总计,343,32,488,"Henry     ",NULL,NULL
71306,2008-11-26,总计,-,-,-,总计,341,-2,504,"Henry     ",NULL,NULL
71277,2008-11-27,总计,-,-,-,总计,348,7,506,"Henry     ",NULL,NULL
71249,2008-11-28,总计,-,-,-,总计,348,0,571,"Henry     ",NULL,NULL
71221,2008-12-01,总计,-,-,-,总计,358,10,601,"Henry     ",NULL,NULL
71193,2008-12-02,总计,-,-,-,总计,358,0,632,"Henry     ",NULL,NULL
71165,2008-12-03,总计,-,-,-,总计,358,0,663,"Henry     ",NULL,NULL
71137,2008-12-04,总计,-,-,-,总计,368,10,683,"Henry     ",NULL,NULL
71109,2008-12-05,总计,-,-,-,总计,388,20,719,"Henry     ",NULL,NULL
71080,2008-12-08,总计,-,-,-,总计,400,12,743,"Henry     ",NULL,NULL
71049,2008-12-09,总计,-,-,-,总计,442,42,740,"Henry     ",NULL,NULL
71016,2008-12-10,总计,-,-,-,总计,433,-9,769,"Henry     ",NULL,NULL
70983,2008-12-11,总计,-,-,-,总计,482,49,747,"Henry     ",NULL,NULL
70944,2008-12-12,总计,-,-,-,总计,480,-2,835,"Henry     ",NULL,NULL
70906,2008-12-15,总计,-,-,-,总计,566,86,790,"Henry     ",NULL,NULL
70862,2008-12-16,总计,-,-,-,总计,579,13,828,"Henry     ",NULL,NULL
70819,2008-12-17,总计,-,-,-,总计,586,7,839,"Henry     ",NULL,NULL
70775,2008-12-18,总计,-,-,-,总计,597,11,869,"Henry     ",NULL,NULL
70731,2008-12-19,总计,-,-,-,总计,620,23,856,"Henry     ",NULL,NULL
70687,2008-12-22,总计,-,-,-,总计,646,26,893,"Henry     ",NULL,NULL
70640,2008-12-23,总计,-,-,-,总计,721,75,845,"Henry     ",NULL,NULL
70593,2008-12-24,总计,-,-,-,总计,724,3,867,"Henry     ",NULL,NULL
70546,2008-12-25,总计,-,-,-,总计,722,-2,900,"Henry     ",NULL,NULL
70499,2008-12-26,总计,-,-,-,总计,765,43,884,"Henry     ",NULL,NULL
70451,2008-12-29,总计,-,-,-,总计,806,41,921,"Henry     ",NULL,NULL
70402,2008-12-30,总计,-,-,-,总计,921,115,826,"Henry     ",NULL,NULL
70352,2008-12-31,总计,-,-,-,总计,952,31,815,"Henry     ",NULL,NULL
88634,2009-01-05,总计,-,-,-,总计,978,26,868,"Henry     ",NULL,NULL
88584,2009-01-06,总计,-,-,-,总计,990,12,900,"Henry     ",NULL,NULL
88534,2009-01-07,总计,-,-,-,总计,983,-7,914,"Henry     ",NULL,NULL
88486,2009-01-08,总计,-,-,-,总计,1009,26,923,"Henry     ",NULL,NULL
88437,2009-01-09,总计,-,-,-,总计,1034,25,930,"Henry     ",NULL,NULL
88389,2009-01-12,总计,-,-,-,总计,1068,34,977,"Henry     ",NULL,NULL
88338,2009-01-13,总计,-,-,-,总计,1185,117,876,"Henry     ",NULL,NULL
88287,2009-01-14,总计,-,-,-,总计,1180,-5,908,"Henry     ",NULL,NULL
88238,2009-01-15,总计,-,-,-,总计,1180,0,925,"Henry     ",NULL,NULL
88192,2009-01-16,总计,-,-,-,总计,1193,13,938,"Henry     ",NULL,NULL
88146,2009-01-19,总计,-,-,-,总计,1193,0,957,"Henry     ",NULL,NULL
88100,2009-01-20,总计,-,-,-,总计,1183,-10,965,"Henry     ",NULL,NULL
88054,2009-01-21,总计,-,-,-,总计,1289,106,863,"Henry     ",NULL,NULL
88007,2009-01-22,总计,-,-,-,总计,1333,44,808,"Henry     ",NULL,NULL
87957,2009-01-23,总计,-,-,-,总计,1325,-8,808,"Henry     ",NULL,NULL
87907,2009-02-02,总计,-,-,-,总计,1334,9,800,"Henry     ",NULL,NULL
87860,2009-02-03,总计,-,-,-,总计,1334,0,808,"Henry     ",NULL,NULL
87813,2009-02-04,总计,-,-,-,总计,1344,10,803,"Henry     ",NULL,NULL
87766,2009-02-05,总计,-,-,-,总计,1344,0,804,"Henry     ",NULL,NULL
87719,2009-02-06,总计,-,-,-,总计,1413,69,742,"Henry     ",NULL,NULL
87670,2009-02-09,总计,-,-,-,总计,1549,136,615,"Henry     ",NULL,NULL
87621,2009-02-10,总计,-,-,-,总计,1552,3,642,"Henry     ",NULL,NULL
87572,2009-02-11,总计,-,-,-,总计,1580,28,658,"Henry     ",NULL,NULL
87523,2009-02-12,总计,-,-,-,总计,1580,0,692,"Henry     ",NULL,NULL
87474,2009-02-13,总计,-,-,-,总计,1663,83,656,"Henry     ",NULL,NULL
87425,2009-02-16,总计,-,-,-,总计,1662,-1,671,"Henry     ",NULL,NULL
87375,2009-02-17,总计,-,-,-,总计,1674,12,670,"Henry     ",NULL,NULL
87326,2009-02-18,总计,-,-,-,总计,1671,-3,676,"Henry     ",NULL,NULL
87277,2009-02-19,总计,-,-,-,总计,1674,3,673,"Henry     ",NULL,NULL
87228,2009-02-20,总计,-,-,-,总计,1674,0,677,"Henry     ",NULL,NULL
87179,2009-02-23,总计,-,-,-,总计,1682,8,673,"Henry     ",NULL,NULL
87130,2009-02-24,总计,-,-,-,总计,1647,-35,673,"Henry     ",NULL,NULL
87081,2009-02-25,总计,-,-,-,总计,1634,-13,676,"Henry     ",NULL,NULL
87034,2009-02-26,总计,-,-,-,总计,1652,18,664,"Henry     ",NULL,NULL
86988,2009-02-27,总计,-,-,-,总计,1661,9,645,"Henry     ",NULL,NULL
86941,2009-03-02,总计,-,-,-,总计,1672,11,630,"Henry     ",NULL,NULL
86895,2009-03-03,总计,-,-,-,总计,1658,-14,632,"Henry     ",NULL,NULL
86849,2009-03-04,总计,-,-,-,总计,1668,10,596,"Henry     ",NULL,NULL
86805,2009-03-05,总计,-,-,-,总计,1654,-14,645,"Henry     ",NULL,NULL
86761,2009-03-06,总计,-,-,-,总计,1644,-10,664,"Henry     ",NULL,NULL
86717,2009-03-09,总计,-,-,-,总计,1616,-28,666,"Henry     ",NULL,NULL
86673,2009-03-10,总计,-,-,-,总计,1614,-2,669,"Henry     ",NULL,NULL
86630,2009-03-11,总计,-,-,-,总计,1638,24,626,"Henry     ",NULL,NULL
86588,2009-03-12,总计,-,-,-,总计,1628,-10,626,"Henry     ",NULL,NULL
86546,2009-03-13,总计,-,-,-,总计,1602,-26,661,"Henry     ",NULL,NULL
86504,2009-03-16,总计,-,-,-,总计,1601,-1,686,"Henry     ",NULL,NULL
86462,2009-03-17,总计,-,-,-,总计,1439,-162,694,"Henry     ",NULL,NULL
86424,2009-03-18,总计,-,-,-,总计,1439,0,674,"Henry     ",NULL,NULL
86387,2009-03-19,总计,-,-,-,总计,1436,-3,674,"Henry     ",NULL,NULL
86350,2009-03-20,总计,-,-,-,总计,1436,0,680,"Henry     ",NULL,NULL
86313,2009-03-23,总计,-,-,-,总计,1440,4,675,"Henry     ",NULL,NULL
86276,2009-03-24,总计,-,-,-,总计,1488,48,626,"Henry     ",NULL,NULL
86239,2009-03-25,总计,-,-,-,总计,1469,-19,632,"Henry     ",NULL,NULL
86202,2009-03-26,总计,-,-,-,总计,1394,-75,633,"Henry     ",NULL,NULL
86165,2009-03-27,总计,-,-,-,总计,1373,-21,633,"Henry     ",NULL,NULL
86129,2009-03-30,总计,-,-,-,总计,1386,13,618,"Henry     ",NULL,NULL
86093,2009-03-31,总计,-,-,-,总计,1375,-11,618,"Henry     ",NULL,NULL
86057,2009-04-01,总计,-,-,-,总计,1359,-16,620,"Henry     ",NULL,NULL
86022,2009-04-02,总计,-,-,-,总计,1347,-12,618,"Henry     ",NULL,NULL
85987,2009-04-03,总计,-,-,-,总计,1337,-10,616,"Henry     ",NULL,NULL
85952,2009-04-07,总计,-,-,-,总计,1334,-3,617,"Henry     ",NULL,NULL
85916,2009-04-08,总计,-,-,-,总计,1342,8,614,"Henry     ",NULL,NULL
85880,2009-04-09,总计,-,-,-,总计,1341,-1,623,"Henry     ",NULL,NULL
85844,2009-04-10,总计,-,-,-,总计,1326,-15,628,"Henry     ",NULL,NULL
85808,2009-04-13,总计,-,-,-,总计,1332,6,632,"Henry     ",NULL,NULL
85772,2009-04-14,总计,-,-,-,总计,1369,37,592,"Henry     ",NULL,NULL
85736,2009-04-15,总计,-,-,-,总计,1368,-1,621,"Henry     ",NULL,NULL
85700,2009-04-16,总计,-,-,-,总计,1363,-5,627,"Henry     ",NULL,NULL
85665,2009-04-17,总计,-,-,-,总计,1368,5,638,"Henry     ",NULL,NULL
85630,2009-04-20,总计,-,-,-,总计,1362,-6,641,"Henry     ",NULL,NULL
85595,2009-04-21,总计,-,-,-,总计,1343,-19,653,"Henry     ",NULL,NULL
85560,2009-04-22,总计,-,-,-,总计,1348,5,656,"Henry     ",NULL,NULL
85525,2009-04-23,总计,-,-,-,总计,1347,-1,655,"Henry     ",NULL,NULL
85490,2009-04-24,总计,-,-,-,总计,1346,-1,655,"Henry     ",NULL,NULL
85455,2009-04-27,总计,-,-,-,总计,1351,5,664,"Henry     ",NULL,NULL
85419,2009-04-28,总计,-,-,-,总计,1344,-7,645,"Henry     ",NULL,NULL
85383,2009-04-29,总计,-,-,-,总计,1341,-3,649,"Henry     ",NULL,NULL
85347,2009-04-30,总计,-,-,-,总计,1355,14,617,"Henry     ",NULL,NULL
85309,2009-05-04,总计,-,-,-,总计,1326,-29,632,"Henry     ",NULL,NULL
85271,2009-05-05,总计,-,-,-,总计,1322,-4,639,"Henry     ",NULL,NULL
85233,2009-05-06,总计,-,-,-,总计,1310,-12,639,"Henry     ",NULL,NULL
85195,2009-05-07,总计,-,-,-,总计,1287,-23,640,"Henry     ",NULL,NULL
85158,2009-05-08,总计,-,-,-,总计,1294,7,636,"Henry     ",NULL,NULL
85121,2009-05-11,总计,-,-,-,总计,1298,4,641,"Henry     ",NULL,NULL
85084,2009-05-12,总计,-,-,-,总计,1283,-15,641,"Henry     ",NULL,NULL
85048,2009-05-13,总计,-,-,-,总计,1273,-10,658,"Henry     ",NULL,NULL
85012,2009-05-14,总计,-,-,-,总计,1267,-6,658,"Henry     ",NULL,NULL
84976,2009-05-15,总计,-,-,-,总计,1211,-56,658,"Henry     ",NULL,NULL
84941,2009-05-18,总计,-,-,-,总计,1202,-9,658,"Henry     ",NULL,NULL
84907,2009-05-19,总计,-,-,-,总计,922,-280,666,"Henry     ",NULL,NULL
84873,2009-05-20,总计,-,-,-,总计,909,-13,666,"Henry     ",NULL,NULL
84841,2009-05-21,总计,-,-,-,总计,923,14,669,"Henry     ",NULL,NULL
84809,2009-05-22,总计,-,-,-,总计,921,-2,670,"Henry     ",NULL,NULL
84777,2009-05-25,总计,-,-,-,总计,936,15,667,"Henry     ",NULL,NULL
84743,2009-05-26,总计,-,-,-,总计,925,-11,673,"Henry     ",NULL,NULL
84710,2009-05-27,总计,-,-,-,总计,849,-76,651,"Henry     ",NULL,NULL
84679,2009-06-01,总计,-,-,-,总计,739,-110,667,"Henry     ",NULL,NULL
84649,2009-06-02,总计,-,-,-,总计,692,-47,667,"Henry     ",NULL,NULL
84620,2009-06-03,总计,-,-,-,总计,652,-40,667,"Henry     ",NULL,NULL
84592,2009-06-04,总计,-,-,-,总计,654,2,652,"Henry     ",NULL,NULL
84563,2009-06-05,总计,-,-,-,总计,636,-18,598,"Henry     ",NULL,NULL
84534,2009-06-08,总计,-,-,-,总计,625,-11,598,"Henry     ",NULL,NULL
84505,2009-06-09,总计,-,-,-,总计,612,-13,598,"Henry     ",NULL,NULL
84478,2009-06-10,总计,-,-,-,总计,591,-21,598,"Henry     ",NULL,NULL
84451,2009-06-11,总计,-,-,-,总计,569,-22,520,"Henry     ",NULL,NULL
84424,2009-06-12,总计,-,-,-,总计,568,-1,520,"Henry     ",NULL,NULL
