date,open,close,high,low,volume
2014-08-19,14430.0,14370.0,14465.0,14355.0,138184.0
2014-08-20,14405.0,14340.0,14500.0,14340.0,164688.0
2014-08-21,14515.0,14460.0,14540.0,14425.0,136214.0
2014-08-22,14430.0,14290.0,14435.0,14190.0,276674.0
2014-08-25,14310.0,14305.0,14370.0,14155.0,159300.0
2014-08-26,14310.0,14535.0,14560.0,14295.0,250950.0
2014-08-27,14535.0,14480.0,14690.0,14465.0,319138.0
2014-08-28,14510.0,14265.0,14560.0,14240.0,295116.0
2014-08-29,14240.0,14225.0,14325.0,14180.0,202688.0
2014-09-01,14210.0,13905.0,14310.0,13895.0,483108.0
2014-09-02,13900.0,13965.0,14095.0,13865.0,367938.0
2014-09-03,13900.0,14040.0,14195.0,13865.0,408190.0
2014-09-04,14065.0,13925.0,14120.0,13910.0,314226.0
2014-09-05,13900.0,13605.0,13920.0,13595.0,452776.0
2014-09-09,13680.0,13645.0,13820.0,13440.0,552682.0
2014-09-10,13720.0,13680.0,13765.0,13575.0,321406.0
2014-09-11,13775.0,13630.0,13775.0,13600.0,282010.0
2014-09-12,13700.0,13580.0,13775.0,13570.0,409002.0
2014-09-15,13540.0,13750.0,13750.0,13510.0,336064.0
2014-09-16,13645.0,13665.0,13740.0,13605.0,305418.0
2014-09-17,13690.0,13910.0,13915.0,13590.0,503926.0
2014-09-18,13800.0,13520.0,13860.0,13495.0,683790.0
2014-09-19,13550.0,13110.0,13550.0,13110.0,675882.0
2014-09-22,13095.0,12960.0,13180.0,12805.0,744524.0
2014-09-23,12930.0,13205.0,13295.0,12820.0,979150.0
2014-09-24,13210.0,12800.0,13270.0,12800.0,1199276.0
2014-09-25,12790.0,12865.0,12890.0,12470.0,1238398.0
2014-09-26,12890.0,13170.0,13170.0,12790.0,660340.0
2014-09-29,13300.0,13615.0,13840.0,12995.0,1436706.0
2014-09-30,13575.0,13345.0,13575.0,13265.0,817862.0
2014-10-08,13630.0,13455.0,13700.0,13360.0,470868.0
2014-10-09,13460.0,13295.0,13540.0,13030.0,1317664.0
2014-10-10,13240.0,13365.0,13425.0,13150.0,834366.0
2014-10-13,13410.0,13570.0,13665.0,13410.0,626170.0
2014-10-14,13620.0,13710.0,13765.0,13495.0,710726.0
2014-10-15,13620.0,13605.0,13750.0,13535.0,716174.0
2014-10-16,13530.0,13750.0,13750.0,13465.0,707434.0
2014-10-17,13800.0,13750.0,13960.0,13690.0,745188.0
2014-10-20,13900.0,13985.0,14000.0,13815.0,690642.0
2014-10-21,13950.0,13905.0,14100.0,13850.0,722568.0
2014-10-22,13900.0,13845.0,13935.0,13795.0,409126.0
2014-10-23,13800.0,13760.0,13890.0,13755.0,375940.0
2014-10-24,13790.0,13830.0,13860.0,13725.0,266614.0
2014-10-27,13800.0,13550.0,13845.0,13505.0,463162.0
2014-10-28,13550.0,13580.0,13660.0,13480.0,399522.0
2014-10-29,13640.0,13715.0,13760.0,13585.0,278318.0
2014-10-30,13675.0,13705.0,13895.0,13655.0,348888.0
2014-10-31,13640.0,13610.0,13640.0,13520.0,272438.0
2014-11-03,13545.0,13420.0,13585.0,13390.0,320220.0
2014-11-04,13450.0,13475.0,13550.0,13405.0,253270.0
2014-11-05,13340.0,13335.0,13440.0,13290.0,199730.0
2014-11-06,13370.0,13430.0,13460.0,13310.0,170742.0
2014-11-07,13450.0,13420.0,13475.0,13390.0,124428.0
2014-11-10,13405.0,13465.0,13540.0,13405.0,119570.0
2014-11-11,13340.0,13430.0,13475.0,13330.0,128992.0
2014-11-12,13295.0,13315.0,13355.0,13240.0,228728.0
2014-11-13,13200.0,13220.0,13265.0,13170.0,232338.0
2014-11-14,13050.0,13005.0,13080.0,12900.0,384632.0
2014-11-17,13020.0,12750.0,13075.0,12735.0,576456.0
2014-11-18,12770.0,12890.0,12915.0,12735.0,474128.0
2014-11-19,12900.0,12815.0,12940.0,12785.0,265912.0
2014-11-20,12760.0,12620.0,12815.0,12560.0,664734.0
2014-11-21,12655.0,12590.0,12670.0,12590.0,250638.0
2014-11-24,12595.0,12390.0,12615.0,12355.0,480934.0
2014-11-25,12350.0,12770.0,12860.0,12320.0,1077638.0
2014-11-26,12700.0,12550.0,12725.0,12520.0,477944.0
2014-11-27,12620.0,12860.0,12895.0,12600.0,779278.0
2014-11-28,12790.0,12800.0,12910.0,12735.0,524042.0
2014-12-01,12700.0,12710.0,12845.0,12640.0,508622.0
2014-12-02,12745.0,12755.0,12815.0,12670.0,373422.0
2014-12-03,12740.0,12850.0,12885.0,12715.0,493070.0
2014-12-04,12820.0,13030.0,13150.0,12820.0,786942.0
2014-12-05,13080.0,13090.0,13140.0,13010.0,359796.0
2014-12-08,13010.0,13045.0,13105.0,12970.0,341028.0
2014-12-09,12990.0,12835.0,12990.0,12785.0,466694.0
2014-12-10,12880.0,12930.0,13060.0,12830.0,404262.0
2014-12-11,12880.0,12950.0,12965.0,12850.0,214588.0
2014-12-12,13005.0,13170.0,13215.0,13000.0,564410.0
2014-12-15,13175.0,13095.0,13210.0,13025.0,264678.0
2014-12-16,13120.0,13020.0,13150.0,12955.0,272280.0
2014-12-17,12970.0,12870.0,13005.0,12800.0,382976.0
2014-12-18,12865.0,12835.0,12960.0,12745.0,296258.0
2014-12-19,12855.0,12845.0,12890.0,12785.0,202578.0
2014-12-22,12825.0,12835.0,12890.0,12810.0,103716.0
2014-12-23,12870.0,12865.0,12950.0,12830.0,229630.0
2014-12-24,12850.0,12935.0,12950.0,12740.0,354230.0
2014-12-25,12900.0,13135.0,13155.0,12870.0,470984.0
2014-12-26,13125.0,13040.0,13145.0,13030.0,241642.0
2014-12-29,13050.0,13175.0,13310.0,13020.0,360164.0
2014-12-30,13170.0,13350.0,13370.0,13130.0,346810.0
2014-12-31,13330.0,13260.0,13405.0,13230.0,255628.0
2015-01-05,13040.0,13030.0,13080.0,12890.0,247762.0
2015-01-06,13020.0,13110.0,13150.0,13015.0,174140.0
2015-01-07,13120.0,13070.0,13210.0,13050.0,193080.0
2015-01-08,13080.0,13145.0,13180.0,13035.0,174134.0
2015-01-09,13165.0,13110.0,13190.0,13080.0,132142.0
2015-01-12,13130.0,13085.0,13150.0,13055.0,143944.0
2015-01-13,13050.0,12910.0,13080.0,12905.0,284468.0
2015-01-14,12900.0,12890.0,12970.0,12860.0,199174.0
2015-01-15,12875.0,12970.0,12995.0,12860.0,203934.0
2015-01-16,12970.0,13125.0,13245.0,12970.0,274904.0
2015-01-19,13105.0,13140.0,13165.0,13060.0,162822.0
2015-01-20,13125.0,13105.0,13190.0,13075.0,130830.0
2015-01-21,13110.0,13005.0,13130.0,12950.0,269822.0
2015-01-22,13025.0,13025.0,13095.0,12990.0,151908.0
2015-01-23,13030.0,13025.0,13070.0,12910.0,257488.0
2015-01-26,13005.0,12920.0,13075.0,12910.0,207560.0
2015-01-27,12930.0,13000.0,13135.0,12870.0,262644.0
2015-01-28,13015.0,13135.0,13140.0,12995.0,183894.0
2015-01-29,13120.0,13220.0,13275.0,13085.0,375236.0
2015-01-30,13200.0,13090.0,13225.0,13085.0,204904.0
2015-02-02,13075.0,13085.0,13120.0,13040.0,140726.0
2015-02-03,13105.0,13160.0,13215.0,13090.0,177896.0
2015-02-04,13200.0,13325.0,13365.0,13155.0,404418.0
2015-02-05,13320.0,13135.0,13320.0,13125.0,271384.0
2015-02-06,13140.0,13210.0,13260.0,13140.0,153080.0
2015-02-09,13200.0,13235.0,13250.0,13150.0,147530.0
2015-02-10,13205.0,13260.0,13330.0,13205.0,185404.0
2015-02-11,13270.0,13230.0,13310.0,13180.0,158004.0
2015-02-12,13190.0,13185.0,13230.0,13150.0,106242.0
2015-02-13,13185.0,13275.0,13325.0,13185.0,160548.0
2015-02-16,13280.0,13300.0,13350.0,13255.0,98728.0
2015-02-17,13300.0,13310.0,13380.0,13290.0,75946.0
2015-02-25,13375.0,13330.0,13400.0,13270.0,83962.0
2015-02-26,13315.0,13445.0,13480.0,13310.0,243882.0
2015-02-27,13430.0,13405.0,13470.0,13375.0,164392.0
2015-03-02,13400.0,13370.0,13445.0,13330.0,144482.0
2015-03-03,13370.0,13225.0,13400.0,13100.0,299020.0
2015-03-04,13175.0,13180.0,13230.0,13160.0,74804.0
2015-03-05,13180.0,13160.0,13205.0,13145.0,80892.0
2015-03-06,13120.0,13160.0,13220.0,13120.0,70578.0
2015-03-09,13135.0,13110.0,13160.0,13060.0,134626.0
2015-03-10,13110.0,13075.0,13120.0,13065.0,51594.0
2015-03-11,13085.0,13065.0,13085.0,13020.0,50992.0
2015-03-12,13055.0,13145.0,13285.0,13055.0,93044.0
2015-03-13,13150.0,13140.0,13170.0,13120.0,29896.0
2015-03-16,13150.0,13135.0,13155.0,13075.0,46882.0
2015-03-17,13125.0,13090.0,13150.0,13085.0,31910.0
2015-03-18,13090.0,13020.0,13090.0,13010.0,51140.0
2015-03-19,13010.0,12980.0,13145.0,12955.0,79592.0
2015-03-20,13255.0,13180.0,13265.0,13130.0,79946.0
2015-03-23,13185.0,13310.0,13315.0,13170.0,106198.0
2015-03-24,13330.0,13335.0,13420.0,13310.0,102982.0
2015-03-25,13350.0,13245.0,13355.0,13235.0,70298.0
2015-03-26,13210.0,13210.0,13245.0,13140.0,102452.0
2015-03-27,13200.0,13280.0,13285.0,13100.0,114536.0
2015-03-30,13290.0,13170.0,13295.0,13160.0,106962.0
2015-03-31,13170.0,13085.0,13210.0,13075.0,103924.0
2015-04-01,13055.0,13005.0,13135.0,12935.0,160262.0
2015-04-02,12995.0,13000.0,13095.0,12970.0,106078.0
2015-04-03,13040.0,12955.0,13080.0,12925.0,104306.0
2015-04-07,13010.0,12905.0,13045.0,12835.0,126044.0
2015-04-08,12920.0,13045.0,13085.0,12840.0,214656.0
2015-04-09,13060.0,13035.0,13135.0,12995.0,153918.0
2015-04-10,13040.0,12925.0,13040.0,12885.0,118456.0
2015-04-13,12900.0,12955.0,12975.0,12850.0,117696.0
2015-04-14,12950.0,12985.0,13015.0,12920.0,113018.0
2015-04-15,13000.0,12955.0,13045.0,12925.0,90630.0
2015-04-16,12970.0,13070.0,13090.0,12950.0,138032.0
2015-04-17,13050.0,13020.0,13095.0,12980.0,95304.0
2015-04-20,13030.0,13040.0,13065.0,12990.0,79368.0
2015-04-21,13015.0,13095.0,13120.0,13015.0,143962.0
2015-04-22,13080.0,13320.0,13355.0,13075.0,416086.0
2015-04-23,13320.0,13100.0,13355.0,13025.0,372798.0
2015-04-24,13130.0,13230.0,13255.0,13125.0,220906.0
2015-04-27,13280.0,13435.0,13495.0,13210.0,478196.0
2015-04-28,13445.0,13410.0,13530.0,13355.0,328326.0
2015-04-29,13420.0,13360.0,13565.0,13305.0,532132.0
2015-04-30,13400.0,13405.0,13500.0,13350.0,281782.0
2015-05-04,13350.0,13605.0,13610.0,13350.0,301408.0
2015-05-05,13605.0,13520.0,13640.0,13425.0,423980.0
2015-05-06,13530.0,13535.0,13590.0,13485.0,315662.0
2015-05-07,13515.0,13355.0,13575.0,13340.0,326006.0
2015-05-08,13335.0,13255.0,13335.0,13210.0,288158.0
2015-05-11,13275.0,13325.0,13370.0,13255.0,186934.0
2015-05-12,13250.0,13180.0,13290.0,13150.0,281486.0
2015-05-13,13180.0,13155.0,13215.0,13135.0,122556.0
2015-05-14,13175.0,13235.0,13250.0,13155.0,187152.0
2015-05-15,13260.0,13245.0,13315.0,13235.0,197652.0
2015-05-18,13235.0,13275.0,13290.0,13225.0,84558.0
2015-05-19,13250.0,13140.0,13275.0,13140.0,149254.0
2015-05-20,13095.0,13005.0,13130.0,13000.0,161934.0
2015-05-21,13010.0,13070.0,13115.0,12995.0,103596.0
2015-05-22,13090.0,13020.0,13125.0,13010.0,106344.0
2015-05-25,13015.0,12980.0,13045.0,12935.0,138848.0
2015-05-26,13000.0,13050.0,13180.0,12980.0,158842.0
2015-05-27,13105.0,13060.0,13120.0,13035.0,97892.0
2015-05-28,13060.0,13070.0,13115.0,13045.0,100106.0
2015-05-29,13075.0,13120.0,13150.0,13035.0,111030.0
2015-06-01,13160.0,13125.0,13200.0,13050.0,152420.0
2015-06-02,13140.0,13085.0,13155.0,13065.0,84648.0
2015-06-03,13080.0,13110.0,13135.0,13080.0,105564.0
2015-06-04,13115.0,13070.0,13140.0,13055.0,101698.0
2015-06-05,13060.0,13055.0,13095.0,13020.0,80288.0
2015-06-08,13035.0,13045.0,13060.0,12995.0,51744.0
2015-06-09,13050.0,13040.0,13070.0,13025.0,49114.0
2015-06-10,13040.0,13050.0,13070.0,13030.0,42934.0
2015-06-11,13050.0,12845.0,13060.0,12810.0,159428.0
2015-06-12,12860.0,12740.0,12870.0,12690.0,193274.0
2015-06-15,12740.0,12680.0,12820.0,12670.0,107556.0
2015-06-16,12690.0,12725.0,12725.0,12660.0,62490.0
2015-06-17,12730.0,12755.0,12780.0,12670.0,74092.0
2015-06-18,12750.0,12710.0,12780.0,12695.0,53102.0
2015-06-19,12715.0,12715.0,12760.0,12625.0,93468.0
2015-06-23,12730.0,12725.0,12795.0,12715.0,34264.0
2015-06-24,12705.0,12730.0,12740.0,12700.0,36440.0
2015-06-25,12720.0,12700.0,12770.0,12695.0,39652.0
2015-06-26,12705.0,12755.0,12770.0,12695.0,66308.0
2015-06-29,12775.0,12795.0,12855.0,12770.0,86712.0
2015-06-30,12795.0,12740.0,12810.0,12695.0,74700.0
2015-07-01,12730.0,12850.0,12920.0,12725.0,86684.0
2015-07-02,13290.0,13290.0,13305.0,13255.0,37424.0
2015-07-03,13285.0,13315.0,13355.0,13280.0,85524.0
2015-07-06,13320.0,13175.0,13320.0,13160.0,92574.0
2015-07-07,13160.0,13065.0,13215.0,13050.0,114920.0
2015-07-08,13020.0,12610.0,13055.0,12610.0,229600.0
2015-07-09,12510.0,12910.0,12995.0,12310.0,226260.0
2015-07-10,12940.0,12965.0,13080.0,12850.0,176730.0
2015-07-13,12990.0,12855.0,13015.0,12830.0,86970.0
2015-07-14,12840.0,12765.0,12890.0,12710.0,119976.0
2015-07-15,12780.0,12715.0,12790.0,12655.0,95276.0
2015-07-16,12690.0,12665.0,12725.0,12630.0,61252.0
2015-07-17,12660.0,12660.0,12720.0,12640.0,44036.0
2015-07-20,12635.0,12725.0,12765.0,12520.0,107220.0
2015-07-21,12730.0,12725.0,12775.0,12690.0,57264.0
2015-07-22,12725.0,12695.0,12755.0,12670.0,49562.0
2015-07-23,12685.0,12690.0,12730.0,12660.0,49430.0
2015-07-24,12700.0,12745.0,12790.0,12670.0,97754.0
2015-07-27,12770.0,12710.0,12780.0,12690.0,72040.0
2015-07-28,12680.0,12805.0,12810.0,12680.0,105540.0
2015-07-29,12800.0,12760.0,12805.0,12735.0,84622.0
2015-07-30,12745.0,12750.0,12770.0,12715.0,52000.0
2015-07-31,12745.0,12635.0,12760.0,12600.0,117466.0
2015-08-03,12630.0,12670.0,12720.0,12620.0,88050.0
2015-08-04,12650.0,12630.0,12680.0,12540.0,136728.0
2015-08-05,12655.0,12540.0,12655.0,12540.0,73640.0
2015-08-06,12550.0,12385.0,12570.0,12315.0,205216.0
2015-08-07,12365.0,12415.0,12440.0,12365.0,116928.0
2015-08-10,12405.0,12385.0,12450.0,12295.0,112916.0
2015-08-11,12370.0,12455.0,12540.0,12365.0,128398.0
2015-08-12,12440.0,12435.0,12480.0,12400.0,71046.0
2015-08-13,12450.0,12665.0,12700.0,12440.0,225766.0
2015-08-14,12700.0,12605.0,12730.0,12600.0,134750.0
2015-08-17,12620.0,12665.0,12670.0,12600.0,76070.0
2015-08-18,12695.0,12610.0,12695.0,12595.0,64844.0
2015-08-19,12610.0,12750.0,12765.0,12535.0,224422.0
2015-08-20,12755.0,12665.0,12780.0,12620.0,126018.0
2015-08-21,12670.0,12545.0,12720.0,12545.0,102996.0
2015-08-24,12550.0,12480.0,12560.0,12370.0,226292.0
2015-08-25,12400.0,12415.0,12470.0,12340.0,156492.0
2015-08-26,12455.0,12360.0,12480.0,12350.0,91454.0
2015-08-27,12320.0,12455.0,12455.0,12320.0,100500.0
2015-08-28,12460.0,12415.0,12585.0,12405.0,126460.0
2015-08-31,12395.0,12360.0,12440.0,12355.0,76934.0
2015-09-01,12350.0,12460.0,12520.0,12340.0,139716.0
2015-09-02,12450.0,12485.0,12515.0,12405.0,85258.0
2015-09-07,12445.0,12505.0,12565.0,12445.0,70822.0
2015-09-08,12525.0,12485.0,12525.0,12430.0,65476.0
2015-09-09,12510.0,12550.0,12595.0,12495.0,121288.0
2015-09-10,12560.0,12595.0,12620.0,12510.0,102724.0
2015-09-11,12600.0,12550.0,12640.0,12515.0,93284.0
2015-09-14,12530.0,12520.0,12560.0,12490.0,48502.0
2015-09-15,12530.0,12515.0,12580.0,12480.0,82320.0
2015-09-16,12515.0,12475.0,12520.0,12420.0,103324.0
2015-09-17,12475.0,12440.0,12490.0,12435.0,46060.0
2015-09-18,12450.0,12400.0,12485.0,12400.0,49744.0
2015-09-21,12405.0,12395.0,12425.0,12340.0,85290.0
2015-09-22,12360.0,12370.0,12425.0,12355.0,65710.0
2015-09-23,12370.0,12485.0,12485.0,12360.0,138158.0
2015-09-24,12475.0,12525.0,12525.0,12450.0,89332.0
2015-09-25,12535.0,12375.0,12535.0,12375.0,151282.0
2015-09-28,12340.0,12140.0,12365.0,12095.0,272784.0
2015-09-29,12115.0,12180.0,12235.0,12115.0,130292.0
2015-09-30,12200.0,12270.0,12280.0,12160.0,96632.0
2015-10-08,12355.0,12255.0,12400.0,12245.0,90362.0
2015-10-09,12245.0,12225.0,12285.0,12110.0,207368.0
2015-10-12,12250.0,12195.0,12285.0,12180.0,105180.0
2015-10-13,12175.0,12210.0,12230.0,12140.0,101286.0
2015-10-14,12220.0,12235.0,12305.0,12150.0,120382.0
2015-10-15,12240.0,12045.0,12255.0,12030.0,133800.0
2015-10-16,12055.0,11955.0,12070.0,11935.0,199654.0
2015-10-19,11945.0,11865.0,11975.0,11810.0,167330.0
2015-10-20,11870.0,11910.0,11950.0,11855.0,101834.0
2015-10-21,11930.0,11940.0,11980.0,11850.0,136546.0
2015-10-22,11660.0,11705.0,11780.0,11590.0,112838.0
2015-10-23,11720.0,11740.0,11795.0,11545.0,211226.0
2015-10-26,11715.0,11705.0,11745.0,11625.0,87392.0
2015-10-27,11685.0,11755.0,11765.0,11645.0,91196.0
2015-10-28,11770.0,11705.0,11785.0,11680.0,90996.0
2015-10-29,11690.0,11700.0,11725.0,11570.0,180254.0
2015-10-30,11690.0,11740.0,11780.0,11655.0,132230.0
2015-11-02,11760.0,11820.0,11850.0,11665.0,167868.0
2015-11-03,11805.0,11750.0,11825.0,11730.0,87540.0
2015-11-04,11750.0,11770.0,11810.0,11700.0,116014.0
2015-11-05,11755.0,11685.0,11805.0,11650.0,124160.0
2015-11-06,11675.0,11625.0,11695.0,11590.0,153022.0
2015-11-09,11675.0,11735.0,11765.0,11640.0,114370.0
2015-11-10,11735.0,11790.0,11800.0,11710.0,93874.0
2015-11-11,11795.0,11745.0,11830.0,11710.0,90620.0
2015-11-12,11740.0,11765.0,11800.0,11685.0,121978.0
2015-11-13,11750.0,11865.0,11930.0,11750.0,146244.0
2015-11-16,11860.0,11845.0,11920.0,11820.0,142746.0
2015-11-17,11860.0,11995.0,12000.0,11785.0,210744.0
2015-11-18,11995.0,11970.0,12010.0,11925.0,164210.0
2015-11-19,11980.0,11845.0,11995.0,11840.0,221086.0
2015-11-20,11840.0,11925.0,11955.0,11800.0,235810.0
2015-11-23,11895.0,11835.0,11945.0,11815.0,143904.0
2015-11-24,11820.0,11875.0,11890.0,11745.0,186162.0
2015-11-25,11865.0,11820.0,11920.0,11755.0,235078.0
2015-11-26,11810.0,11795.0,11900.0,11765.0,236582.0
2015-11-27,11780.0,11660.0,11790.0,11650.0,285928.0
2015-11-30,11645.0,11670.0,11710.0,11635.0,140292.0
2015-12-01,11660.0,11690.0,11855.0,11435.0,524312.0
2015-12-02,11665.0,11710.0,11740.0,11665.0,108558.0
2015-12-03,11685.0,11555.0,11700.0,11550.0,147996.0
2015-12-04,11535.0,11560.0,11605.0,11515.0,102542.0
2015-12-07,11580.0,11635.0,11635.0,11550.0,88130.0
2015-12-08,11630.0,11440.0,11630.0,11420.0,163726.0
2015-12-09,11420.0,11465.0,11495.0,11400.0,88370.0
2015-12-10,11485.0,11295.0,11485.0,11280.0,214152.0
2015-12-11,11285.0,11430.0,11435.0,11280.0,134472.0
2015-12-14,11410.0,11440.0,11465.0,11325.0,124044.0
2015-12-15,11405.0,11400.0,11445.0,11365.0,88234.0
